client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36654992.mp3	Анна испуганно оглянулась, покорно встала и положила руку на руку мужа.	0	0			без акцента		ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656883.mp3	Прислушайтесь — вздрагивает здание.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656884.mp3	Теперь, в уединении деревни, она чаще и чаще стала сознавать эти радости.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656885.mp3	Без патентов он еще беспомощнее и раздавливается, как козявка.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656886.mp3	Второй нумер концерта Левин уже не мог слушать.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656893.mp3	Средние люди целы, спокойны, обеспечены и, насколько возможно, счастливы.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656895.mp3	На какую именно предоплату вы рассчитываете?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656896.mp3	Что может быть капризней славы и пепельней?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656897.mp3	Мы всех заставим рассыпать порох.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656904.mp3	Я только говорил, что я разочаровался.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656905.mp3	Последний должен часто противопоставляться другим инстинктам.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656907.mp3	С твоею-то любопытной нюхалкою докопаться до истины будет легче лёгкого!	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656918.mp3	Спросите у хозяина, — он не знает, что ему выгодно, что невыгодно.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656919.mp3	Уже в саду его глаза.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656920.mp3	Он не только не скучает, но он со страстью занимается.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656930.mp3	В это время дверь отворилась, вошел Василий Лукич.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656932.mp3	Освальд в своем исследовании говорит о гениях, что это плохие ученики.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656935.mp3	Вот бы как я желал жить!	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656937.mp3	По заявлению студии, рисовавшей вышеназванное аниме, у онгоинга будет двенадцать серий.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656945.mp3	А я сожалею, что я не филин.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656947.mp3	У меня, да и у вас, в запасе вечность.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656967.mp3	Я просто, по-старушечьи, прямо говорю, что полюбила вас.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656968.mp3	Необходимость жить для себя и своих близких.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656989.mp3	А как выдернут, обязательно упадут.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36656991.mp3	Я не ношу никаких панам, потому что из-за них моя голова начинает потеть.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657017.mp3	Она хотела уйти, но пошатнулась и взялась за спинку стула, чтоб опереться.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657022.mp3	Маму предупредил о том, что завтра уезжаешь?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657032.mp3	Пифагорейская школа была осмеяна за то, что считала Землю движущейся пылинкой во Вселенной.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657033.mp3	Уже у Ноева оранжереи покрылись смертельно-бледным газом!	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657036.mp3	Ты считаешь Вронского аристократом, но я нет.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657038.mp3	Это был посланный, вернувшийся в коляске.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657039.mp3	Да обедать подавай, я сейчас приду.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657045.mp3	Мои ноги, как огурцы!	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657046.mp3	Но и тут не обошлось без нового страдания для Левина.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657047.mp3	Я понимаю вас, — наконец выговорил он.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657049.mp3	В неведомых полюсах вынежим отдых.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657055.mp3	Здесь расположены слова в единственном числе:	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657057.mp3	Товарищи совсем разошлись по выходе из корпуса и встретились после только один раз.	0	1	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657058.mp3	Старики объявляют войну, а умирать идут молодые.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657059.mp3	Уведомляю вас в соответствии с договором за две недели до.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657070.mp3	Опять буду обедать не один, — продолжал Алексей Александрович уже не шуточным тоном.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657071.mp3	Но в ту же секунду почувствовал, что он бьет сам себя.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657075.mp3	И то один из них был убит Весловским и один общий.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657078.mp3	Вспомним, что об этом нет и речи у авторов.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657094.mp3	А праздных ораторов — на мельницу!	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657097.mp3	«Юху, кататься на аттракционах это так весело!» — закричала Элли, подняв руки к верху.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657098.mp3	Я не могу сам решить этого.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657099.mp3	И мне ничего не остается, кроме...	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657102.mp3	Одна из дам, встречавших добровольцев, выходя из залы, обратилась к Сергею Ивановичу.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657114.mp3	В дверях губернский предводитель столкнулся с Левиным.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657116.mp3	Ну, а вы знаете, про себя нельзя этого никогда сказать.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657120.mp3	На другой день больного причастили и соборовали.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657122.mp3	Похотливо взлазил рожок на рожок.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657124.mp3	А уж так, кажется, любить...	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657126.mp3	Сдается столицы горящий остов.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657135.mp3	Какие аттракционы есть в этом парке развлечений?	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657137.mp3	Мне становится жарко.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657138.mp3	Ма, а почему ба сегодня не приедет?	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657139.mp3	Ну, пусть я придумаю себе то, чего я хочу, чтобы быть счастливой.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36657148.mp3	В нём могут содержаться серьёзные ошибки!	1	0	twenties	male			ru	
a8a55efe6cd04d8470e91b465fa303839ea9bc4ad54d77dfa0e77702ee8dbc1e925f870646a7ad87d021e611b01125e43fd37073bff78559da97bd7dd02bcf6e	common_voice_ru_36666202.mp3	В отворенном деннике Фру-Фру уже была оседлана.	0	1					ru	
a8a55efe6cd04d8470e91b465fa303839ea9bc4ad54d77dfa0e77702ee8dbc1e925f870646a7ad87d021e611b01125e43fd37073bff78559da97bd7dd02bcf6e	common_voice_ru_36666204.mp3	Бог с ними, с этими буквицами и без них обойдёмся. Других проблем сейчас хватает.	0	0					ru	
a8a55efe6cd04d8470e91b465fa303839ea9bc4ad54d77dfa0e77702ee8dbc1e925f870646a7ad87d021e611b01125e43fd37073bff78559da97bd7dd02bcf6e	common_voice_ru_36666205.mp3	Вот в прошлый мясоед отняла.	1	1					ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670013.mp3	В особенности же петербургский взгляд на денежные дела успокоительно действовал на Степана Аркадьича.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670015.mp3	Необходимо такое средство, которое бы поддерживало питание и не вредило.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670022.mp3	А я не могу жить без этого.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670025.mp3	Иногда так разойдется, что стоит весь красный, руками машет, камнями кидается, просто ужас!	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670037.mp3	Еще прежде чем он прочел письмо, он уже знал его содержание.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670039.mp3	А плугами пахать без отрыву дальнее поле, так чтобы продержать его черным паром.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670042.mp3	Но к чему же это может повести?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670044.mp3	Сколько букв в украинском алфавите?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670084.mp3	Об камень обточатся зубов ножи еще!	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670091.mp3	Левин узнает от Облонского о болезни Кити.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670121.mp3	Степан Аркадьич точно ту же разницу чувствовал, как и Петр Облонский.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670125.mp3	Трудно быть шеф-поваром. С каждым годом мне требуется всё больше различных масел.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670128.mp3	Лишь растут подвалами отчеты, Конец ознакомительного фрагмента.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670190.mp3	Семья добрее.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36670191.mp3	По тону его и Кити и Анна сейчас поняли, что примирение состоялось.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687513.mp3	Алексей Александрович прошел в ее кабинет.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687514.mp3	Ну не одними же привалами в походе нужно довольствоваться, верно?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687515.mp3	А утро что ты делаешь?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687517.mp3	Хозяйка была круглолицая, белокурая и невысокая женщина, вся сияющая ямочками и улыбками.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687532.mp3	Все же у людей интеллигентных профессий объем головного мозга больше среднего.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687535.mp3	Я знаю, что это неправда, но не могу отогнать этих мыслей.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687538.mp3	Он, не сгибаясь, шел передом, как бы играя косой, срезывая свой широкий ряд.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687548.mp3	Миледи, позвольте мне вас обнять на прощание.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687549.mp3	Она была прекраснее, чем он воображал ее.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687551.mp3	Эдисон долго скитался в бедности, не находя приложения скрытым в нем силам.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687561.mp3	Вы думаете, что может быть благополучно?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687563.mp3	Кити чувствовала, как после того, что произошло, любезность отца была тяжела Левину.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687577.mp3	Это какая птица, значит, будет?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687579.mp3	А какого цвета будут паруса? Бело-сине-белые или бело-лазорево-белые?	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687580.mp3	Ручонки свои убрал!	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687581.mp3	Все по станкам, по конторам, по шахтам братья.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687601.mp3	О, белая Леда, твой блеск и победа различным сияньем горит.	0	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687603.mp3	Главная же цель — определение положения с наименьшим расстройством — не достигалась и чрез развод.	1	0	twenties	male			ru	
1a0eea2cb817ad4f14b1465947dd92a6fabdd3a50bb9a62f6675cce6900845b7b709c9be4d77ac2b341c02efa5255cddcb315f13fad7e5feb00ab6a112c4aadd	common_voice_ru_36687611.mp3	Весловский рассказывал Алексею, и мы не верим.	1	1	twenties	male			ru	
